text_id,token,lexicon_value,neg_score,neu_score,pos_score,token_compound
221,fitur,0.0,0.0,1.0,0.0,0.0
221,beranda,0.0,0.0,1.0,0.0,0.0
221,khusus,-1.0,1.0,0.0,0.0,-0.25
221,yang,0.0,0.0,1.0,0.0,0.0
221,kita,0.0,0.0,1.0,0.0,0.0
221,ikut,0.0,0.0,1.0,0.0,0.0
221,saja,0.0,0.0,1.0,0.0,0.0
221,deh,0.0,0.0,1.0,0.0,0.0
221,macam,0.0,0.0,1.0,0.0,0.0
221,ig,0.0,0.0,1.0,0.0,0.0
221,agar,0.0,0.0,1.0,0.0,0.0
221,lebih,0.0,0.0,1.0,0.0,0.0
221,nyaman,4.0,0.0,0.0,1.0,0.7184
221,scrolling,0.0,0.0,1.0,0.0,0.0
221,karena,0.0,0.0,1.0,0.0,0.0
221,yang,0.0,0.0,1.0,0.0,0.0
221,sekarang,0.0,0.0,1.0,0.0,0.0
221,ini,0.0,0.0,1.0,0.0,0.0
221,rancu,0.0,0.0,1.0,0.0,0.0
221,sangat,0.0,0.0,1.0,0.0,0.0
221,random,0.0,0.0,1.0,0.0,0.0
221,orang,0.0,0.0,1.0,0.0,0.0
221,orang,0.0,0.0,1.0,0.0,0.0
221,random,0.0,0.0,1.0,0.0,0.0
221,yang,0.0,0.0,1.0,0.0,0.0
221,serandom,0.0,0.0,1.0,0.0,0.0
221,itu,0.0,0.0,1.0,0.0,0.0
221,jadi,0.0,0.0,1.0,0.0,0.0
221,bikin,0.0,0.0,1.0,0.0,0.0
221,agak,0.0,0.0,1.0,0.0,0.0
221,males,0.0,0.0,1.0,0.0,0.0
222,depan,0.0,0.0,1.0,0.0,0.0
222,kembangin,0.0,0.0,1.0,0.0,0.0
222,lagi,0.0,0.0,1.0,0.0,0.0
222,bang,0.0,0.0,1.0,0.0,0.0
222,zuck,0.0,0.0,1.0,0.0,0.0
222,algoritmanya,0.0,0.0,1.0,0.0,0.0
222,sudah,0.0,0.0,1.0,0.0,0.0
222,bagus,4.0,0.0,0.0,1.0,0.7184
222,cuma,-2.0,1.0,0.0,0.0,-0.4588
222,kurang,-2.0,1.0,0.0,0.0,-0.4588
222,lengkap,0.0,0.0,1.0,0.0,0.0
222,beberapa,0.0,0.0,1.0,0.0,0.0
222,fitur,0.0,0.0,1.0,0.0,0.0
222,contoh,0.0,0.0,1.0,0.0,0.0
222,kayak,0.0,0.0,1.0,0.0,0.0
222,save,2.2,0.0,0.0,1.0,0.4939
222,foto,0.0,0.0,1.0,0.0,0.0
222,ada,0.0,0.0,1.0,0.0,0.0
222,juga,0.0,0.0,1.0,0.0,0.0
222,beberapa,0.0,0.0,1.0,0.0,0.0
222,masalah,-4.0,1.0,0.0,0.0,-0.7184
222,seperti,1.0,0.0,0.0,1.0,0.25
222,masalah,-4.0,1.0,0.0,0.0,-0.7184
222,loading,0.0,0.0,1.0,0.0,0.0
222,saat,0.0,0.0,1.0,0.0,0.0
222,upload,0.0,0.0,1.0,0.0,0.0
222,yang,0.0,0.0,1.0,0.0,0.0
222,makan,0.0,0.0,1.0,0.0,0.0
222,waktu,0.0,0.0,1.0,0.0,0.0
222,dan,0.0,0.0,1.0,0.0,0.0
222,juga,0.0,0.0,1.0,0.0,0.0
222,pusat,0.0,0.0,1.0,0.0,0.0
222,notifikasi,0.0,0.0,1.0,0.0,0.0
222,yang,0.0,0.0,1.0,0.0,0.0
222,jadi,0.0,0.0,1.0,0.0,0.0
222,tumpuk,0.0,0.0,1.0,0.0,0.0
223,jauh,-2.0,1.0,0.0,0.0,-0.4588
223,ini,0.0,0.0,1.0,0.0,0.0
223,cukup,3.0,0.0,0.0,1.0,0.6124
223,bagus,4.0,0.0,0.0,1.0,0.7184
223,untuk,0.0,0.0,1.0,0.0,0.0
223,algoritma,0.0,0.0,1.0,0.0,0.0
223,feeds,0.0,0.0,1.0,0.0,0.0
223,mungkin,0.0,0.0,1.0,0.0,0.0
223,dapat,0.0,0.0,1.0,0.0,0.0
223,tahan,0.0,0.0,1.0,0.0,0.0
223,seperti,1.0,0.0,0.0,1.0,0.25
223,ini,0.0,0.0,1.0,0.0,0.0
223,tapi,0.0,0.0,1.0,0.0,0.0
223,dengan,0.0,0.0,1.0,0.0,0.0
223,kurang,-2.0,1.0,0.0,0.0,-0.4588
223,postingan,0.0,0.0,1.0,0.0,0.0
223,rekomendasi,0.0,0.0,1.0,0.0,0.0
223,lebih,0.0,0.0,1.0,0.0,0.0
223,utama,0.0,0.0,1.0,0.0,0.0
223,postingan,0.0,0.0,1.0,0.0,0.0
223,dari,0.0,0.0,1.0,0.0,0.0
223,akun,0.0,0.0,1.0,0.0,0.0
223,yang,0.0,0.0,1.0,0.0,0.0
223,kita,0.0,0.0,1.0,0.0,0.0
223,follow,0.0,0.0,1.0,0.0,0.0
223,saja,0.0,0.0,1.0,0.0,0.0
223,untuk,0.0,0.0,1.0,0.0,0.0
223,yang,0.0,0.0,1.0,0.0,0.0
223,lain,0.0,0.0,1.0,0.0,0.0
223,mungkin,0.0,0.0,1.0,0.0,0.0
223,hadir,0.0,0.0,1.0,0.0,0.0
223,juga,0.0,0.0,1.0,0.0,0.0
223,fitur,0.0,0.0,1.0,0.0,0.0
223,terjemah,0.0,0.0,1.0,0.0,0.0
224,okee,0.0,0.0,1.0,0.0,0.0
224,apk,0.0,0.0,1.0,0.0,0.0
224,nya,0.0,0.0,1.0,0.0,0.0
224,sudah,0.0,0.0,1.0,0.0,0.0
224,lumayan,2.0,0.0,0.0,1.0,0.4588
224,bagus,4.0,0.0,0.0,1.0,0.7184
224,tapi,0.0,0.0,1.0,0.0,0.0
224,mohon,1.0,0.0,0.0,1.0,0.25
224,sangat,0.0,0.0,1.0,0.0,0.0
224,buat,0.0,0.0,1.0,0.0,0.0
224,tingkat,0.0,0.0,1.0,0.0,0.0
224,fitur,0.0,0.0,1.0,0.0,0.0
224,fitur,0.0,0.0,1.0,0.0,0.0
224,lain,0.0,0.0,1.0,0.0,0.0
224,seperti,1.0,0.0,0.0,1.0,0.25
224,translate,0.0,0.0,1.0,0.0,0.0
224,karena,0.0,0.0,1.0,0.0,0.0
224,perlu,0.0,0.0,1.0,0.0,0.0
224,sangat,0.0,0.0,1.0,0.0,0.0
224,buat,0.0,0.0,1.0,0.0,0.0
224,butuh,0.0,0.0,1.0,0.0,0.0
224,ngefangirling,0.0,0.0,1.0,0.0,0.0
224,juga,0.0,0.0,1.0,0.0,0.0
224,tolong,0.0,0.0,1.0,0.0,0.0
224,sangat,0.0,0.0,1.0,0.0,0.0
224,untuk,0.0,0.0,1.0,0.0,0.0
224,memposting,0.0,0.0,1.0,0.0,0.0
224,foto,0.0,0.0,1.0,0.0,0.0
224,video,0.0,0.0,1.0,0.0,0.0
224,agar,0.0,0.0,1.0,0.0,0.0
224,dapat,0.0,0.0,1.0,0.0,0.0
224,per,0.0,0.0,1.0,0.0,0.0
224,folder,0.0,0.0,1.0,0.0,0.0
224,supaya,0.0,0.0,1.0,0.0,0.0
224,tidak,0.0,0.0,1.0,0.0,0.0
224,capek,0.0,0.0,1.0,0.0,0.0
224,ngescroll,0.0,0.0,1.0,0.0,0.0
224,bawah,-1.0,1.0,0.0,0.0,-0.25
224,bawah,-1.0,1.0,0.0,0.0,-0.25
224,soal,0.0,0.0,1.0,0.0,0.0
224,isi,0.0,0.0,1.0,0.0,0.0
224,galeri,0.0,0.0,1.0,0.0,0.0
224,saya,0.0,0.0,1.0,0.0,0.0
224,banyak,0.0,0.0,1.0,0.0,0.0
224,lanjut,0.0,0.0,1.0,0.0,0.0
224,buat,0.0,0.0,1.0,0.0,0.0
224,android,0.0,0.0,1.0,0.0,0.0
224,tolong,0.0,0.0,1.0,0.0,0.0
224,segara,0.0,0.0,1.0,0.0,0.0
224,dapat,0.0,0.0,1.0,0.0,0.0
224,save,2.2,0.0,0.0,1.0,0.4939
224,foto,0.0,0.0,1.0,0.0,0.0
224,soal,0.0,0.0,1.0,0.0,0.0
224,saya,0.0,0.0,1.0,0.0,0.0
224,mau,0.0,0.0,1.0,0.0,0.0
224,save,2.2,0.0,0.0,1.0,0.4939
224,meme,0.0,0.0,1.0,0.0,0.0
224,note,0.0,0.0,1.0,0.0,0.0
224,mohon,1.0,0.0,0.0,1.0,0.25
224,dengar,0.0,0.0,1.0,0.0,0.0
224,karena,0.0,0.0,1.0,0.0,0.0
224,ini,0.0,0.0,1.0,0.0,0.0
224,bakal,0.0,0.0,1.0,0.0,0.0
224,ubah,0.0,0.0,1.0,0.0,0.0
224,gantung,0.0,0.0,1.0,0.0,0.0
224,fitur,0.0,0.0,1.0,0.0,0.0
224,apk,0.0,0.0,1.0,0.0,0.0
224,nya,0.0,0.0,1.0,0.0,0.0
225,masih,0.0,0.0,1.0,0.0,0.0
225,baru,0.0,0.0,1.0,0.0,0.0
225,jadi,0.0,0.0,1.0,0.0,0.0
225,masih,0.0,0.0,1.0,0.0,0.0
225,bagaimana,0.0,0.0,1.0,0.0,0.0
225,begitu,0.0,0.0,1.0,0.0,0.0
225,saran,0.0,0.0,1.0,0.0,0.0
225,saja,0.0,0.0,1.0,0.0,0.0
225,tambahin,0.0,0.0,1.0,0.0,0.0
225,fitur,0.0,0.0,1.0,0.0,0.0
225,cari,0.0,0.0,1.0,0.0,0.0
225,kata,0.0,0.0,1.0,0.0,0.0
225,translate,0.0,0.0,1.0,0.0,0.0
225,dan,0.0,0.0,1.0,0.0,0.0
225,bagai,0.0,0.0,1.0,0.0,0.0
225,supaya,0.0,0.0,1.0,0.0,0.0
225,lebih,0.0,0.0,1.0,0.0,0.0
225,enak,4.0,0.0,0.0,1.0,0.7184
225,pakai,0.0,0.0,1.0,0.0,0.0
225,timeline,0.0,0.0,1.0,0.0,0.0
225,juga,0.0,0.0,1.0,0.0,0.0
225,tolong,0.0,0.0,1.0,0.0,0.0
225,jangan,0.0,0.0,1.0,0.0,0.0
225,random,0.0,0.0,1.0,0.0,0.0
225,random,0.0,0.0,1.0,0.0,0.0
225,sangat,0.0,0.0,1.0,0.0,0.0
225,sesuai,3.0,0.0,0.0,1.0,0.6124
225,sama,0.0,0.0,1.0,0.0,0.0
225,topik,0.0,0.0,1.0,0.0,0.0
225,yang,0.0,0.0,1.0,0.0,0.0
225,kita,0.0,0.0,1.0,0.0,0.0
225,suka,4.0,0.0,0.0,1.0,0.7184
225,dan,0.0,0.0,1.0,0.0,0.0
225,ikutin,0.0,0.0,1.0,0.0,0.0
226,aku,0.0,0.0,1.0,0.0,0.0
226,baru,0.0,0.0,1.0,0.0,0.0
226,coba,0.0,0.0,1.0,0.0,0.0
226,download,0.0,0.0,1.0,0.0,0.0
226,tapi,0.0,0.0,1.0,0.0,0.0
226,lag,-1.4,1.0,0.0,0.0,-0.34
226,layar,0.0,0.0,1.0,0.0,0.0
226,gerak,0.0,0.0,1.0,0.0,0.0
226,terus,0.0,0.0,1.0,0.0,0.0
226,tulis,0.0,0.0,1.0,0.0,0.0
226,tidak,0.0,0.0,1.0,0.0,0.0
226,dapat,0.0,0.0,1.0,0.0,0.0
226,baca,0.0,0.0,1.0,0.0,0.0
226,karena,0.0,0.0,1.0,0.0,0.0
226,dempet,0.0,0.0,1.0,0.0,0.0
226,mungkin,0.0,0.0,1.0,0.0,0.0
226,ada,0.0,0.0,1.0,0.0,0.0
226,sebab,0.0,0.0,1.0,0.0,0.0
226,dan,0.0,0.0,1.0,0.0,0.0
226,solusi,0.0,0.0,1.0,0.0,0.0
226,begitu,0.0,0.0,1.0,0.0,0.0
226,supaya,0.0,0.0,1.0,0.0,0.0
226,dapat,0.0,0.0,1.0,0.0,0.0
226,maka,0.0,0.0,1.0,0.0,0.0
226,dengan,0.0,0.0,1.0,0.0,0.0
226,oke,3.0,0.0,0.0,1.0,0.6124
226,terima,0.0,0.0,1.0,0.0,0.0
226,kasih,0.0,0.0,1.0,0.0,0.0
227,turut,0.0,0.0,1.0,0.0,0.0
227,aku,0.0,0.0,1.0,0.0,0.0
227,aplikasi,0.0,0.0,1.0,0.0,0.0
227,ini,0.0,0.0,1.0,0.0,0.0
227,sudah,0.0,0.0,1.0,0.0,0.0
227,sangat,0.0,0.0,1.0,0.0,0.0
227,bagus,4.0,0.0,0.0,1.0,0.7184
227,tampil,0.0,0.0,1.0,0.0,0.0
227,kamu,0.0,0.0,1.0,0.0,0.0
227,i,0.0,0.0,0.0,0.0,0.0
227,nya,0.0,0.0,1.0,0.0,0.0
227,tarik,0.0,0.0,1.0,0.0,0.0
227,dan,0.0,0.0,1.0,0.0,0.0
227,unik,5.0,0.0,0.0,1.0,0.7906
227,sementara,-1.0,1.0,0.0,0.0,-0.25
227,di,0.0,0.0,1.0,0.0,0.0
227,aplikasi,0.0,0.0,1.0,0.0,0.0
227,ini,0.0,0.0,1.0,0.0,0.0
227,harus,0.0,0.0,1.0,0.0,0.0
227,punya,0.0,0.0,1.0,0.0,0.0
227,tambah,0.0,0.0,1.0,0.0,0.0
227,fitur,0.0,0.0,1.0,0.0,0.0
227,lagi,0.0,0.0,1.0,0.0,0.0
227,yaitu,0.0,0.0,1.0,0.0,0.0
227,tingkat,0.0,0.0,1.0,0.0,0.0
227,aman,4.0,0.0,0.0,1.0,0.7184
227,stories,0.0,0.0,1.0,0.0,0.0
227,edit,0.0,0.0,1.0,0.0,0.0
227,tweet,0.0,0.0,1.0,0.0,0.0
227,lihat,0.0,0.0,1.0,0.0,0.0
227,bagi,0.0,0.0,1.0,0.0,0.0
227,media,0.0,0.0,1.0,0.0,0.0
227,saja,0.0,0.0,1.0,0.0,0.0
227,dan,0.0,0.0,1.0,0.0,0.0
227,lihat,0.0,0.0,1.0,0.0,0.0
227,bagi,0.0,0.0,1.0,0.0,0.0
227,apa,0.0,0.0,1.0,0.0,0.0
227,yang,0.0,0.0,1.0,0.0,0.0
227,dia,0.0,0.0,1.0,0.0,0.0
227,suka,4.0,0.0,0.0,1.0,0.7184
227,di,0.0,0.0,1.0,0.0,0.0
227,tweet,0.0,0.0,1.0,0.0,0.0
227,ini,0.0,0.0,1.0,0.0,0.0
227,aku,0.0,0.0,1.0,0.0,0.0
227,kasih,0.0,0.0,1.0,0.0,0.0
227,rate,0.0,0.0,1.0,0.0,0.0
227,untuk,0.0,0.0,1.0,0.0,0.0
227,aplikasi,0.0,0.0,1.0,0.0,0.0
227,ini,0.0,0.0,1.0,0.0,0.0
227,walaupun,0.0,0.0,1.0,0.0,0.0
227,aplikasi,0.0,0.0,1.0,0.0,0.0
227,masih,0.0,0.0,1.0,0.0,0.0
227,tahap,0.0,0.0,1.0,0.0,0.0
227,rilis,0.0,0.0,1.0,0.0,0.0
227,baru,0.0,0.0,1.0,0.0,0.0
227,ini,0.0,0.0,1.0,0.0,0.0
228,untuk,0.0,0.0,1.0,0.0,0.0
228,aplikasi,0.0,0.0,1.0,0.0,0.0
228,nya,0.0,0.0,1.0,0.0,0.0
228,sudah,0.0,0.0,1.0,0.0,0.0
228,bagus,4.0,0.0,0.0,1.0,0.7184
228,tapi,0.0,0.0,1.0,0.0,0.0
228,tolong,0.0,0.0,1.0,0.0,0.0
228,depan,0.0,0.0,1.0,0.0,0.0
228,di,0.0,0.0,1.0,0.0,0.0
228,tambahin,0.0,0.0,1.0,0.0,0.0
228,fitur,0.0,0.0,1.0,0.0,0.0
228,seperti,1.0,0.0,0.0,1.0,0.25
228,translate,0.0,0.0,1.0,0.0,0.0
228,save,2.2,0.0,0.0,1.0,0.4939
228,photo,0.0,0.0,1.0,0.0,0.0
228,dan,0.0,0.0,1.0,0.0,0.0
228,mode,0.0,0.0,1.0,0.0,0.0
228,hemat,0.0,0.0,1.0,0.0,0.0
228,data,0.0,0.0,1.0,0.0,0.0
228,terima,0.0,0.0,1.0,0.0,0.0
228,kasih,0.0,0.0,1.0,0.0,0.0
229,di,0.0,0.0,1.0,0.0,0.0
229,aplikasi,0.0,0.0,1.0,0.0,0.0
229,ini,0.0,0.0,1.0,0.0,0.0
229,masih,0.0,0.0,1.0,0.0,0.0
229,dapat,0.0,0.0,1.0,0.0,0.0
229,bug,0.0,0.0,1.0,0.0,0.0
229,yang,0.0,0.0,1.0,0.0,0.0
229,sangat,0.0,0.0,1.0,0.0,0.0
229,rusak,-4.0,1.0,0.0,0.0,-0.7184
229,aplikasi,0.0,0.0,1.0,0.0,0.0
229,yaitu,0.0,0.0,1.0,0.0,0.0
229,mana,-4.0,1.0,0.0,0.0,-0.7184
229,teks,0.0,0.0,1.0,0.0,0.0
229,teks,0.0,0.0,1.0,0.0,0.0
229,sana,0.0,0.0,1.0,0.0,0.0
229,saat,0.0,0.0,1.0,0.0,0.0
229,geser,0.0,0.0,1.0,0.0,0.0
229,ke,0.0,0.0,1.0,0.0,0.0
229,bawah,-1.0,1.0,0.0,0.0,-0.25
229,atau,0.0,0.0,1.0,0.0,0.0
229,atas,0.0,0.0,1.0,0.0,0.0
229,bahkan,0.0,0.0,1.0,0.0,0.0
229,blok,-1.0,1.0,0.0,0.0,-0.25
229,teks,0.0,0.0,1.0,0.0,0.0
229,lain,0.0,0.0,1.0,0.0,0.0
229,mohon,1.0,0.0,0.0,1.0,0.25
229,untuk,0.0,0.0,1.0,0.0,0.0
229,baik,4.0,0.0,0.0,1.0,0.7184
229,segera,0.0,0.0,1.0,0.0,0.0
230,alam,0.0,0.0,1.0,0.0,0.0
230,saya,0.0,0.0,1.0,0.0,0.0
230,lama,-2.0,1.0,0.0,0.0,-0.4588
230,ini,0.0,0.0,1.0,0.0,0.0
230,di,0.0,0.0,1.0,0.0,0.0
230,hp,0.0,0.0,1.0,0.0,0.0
230,oppo,0.0,0.0,1.0,0.0,0.0
230,realme,0.0,0.0,1.0,0.0,0.0
230,c,0.0,0.0,0.0,0.0,0.0
230,os,0.0,0.0,1.0,0.0,0.0
230,pas,0.0,0.0,1.0,0.0,0.0
230,mode,0.0,0.0,1.0,0.0,0.0
230,gelap,-2.0,1.0,0.0,0.0,-0.4588
230,bawa,0.0,0.0,1.0,0.0,0.0
230,dari,0.0,0.0,1.0,0.0,0.0
230,realme,0.0,0.0,1.0,0.0,0.0
230,nyala,0.0,0.0,1.0,0.0,0.0
230,aplikasi,0.0,0.0,1.0,0.0,0.0
230,threads,0.0,0.0,1.0,0.0,0.0
230,ngebug,0.0,0.0,1.0,0.0,0.0
230,dengan,0.0,0.0,1.0,0.0,0.0
230,tampil,0.0,0.0,1.0,0.0,0.0
230,tumpuk,0.0,0.0,1.0,0.0,0.0
230,dan,0.0,0.0,1.0,0.0,0.0
230,ulang,0.0,0.0,1.0,0.0,0.0
230,terus,0.0,0.0,1.0,0.0,0.0
230,namun,0.0,0.0,1.0,0.0,0.0
230,telah,0.0,0.0,1.0,0.0,0.0
230,mode,0.0,0.0,1.0,0.0,0.0
230,gelap,-2.0,1.0,0.0,0.0,-0.4588
230,bawa,0.0,0.0,1.0,0.0,0.0
230,realme,0.0,0.0,1.0,0.0,0.0
230,saya,0.0,0.0,1.0,0.0,0.0
230,mati,-3.0,1.0,0.0,0.0,-0.6124
230,aplikasi,0.0,0.0,1.0,0.0,0.0
230,threads,0.0,0.0,1.0,0.0,0.0
230,dapat,0.0,0.0,1.0,0.0,0.0
230,jalan,0.0,0.0,1.0,0.0,0.0
230,dengan,0.0,0.0,1.0,0.0,0.0
230,normal,-1.0,1.0,0.0,0.0,-0.25
231,bintang,0.0,0.0,1.0,0.0,0.0
231,untuk,0.0,0.0,1.0,0.0,0.0
231,devolevernya,0.0,0.0,1.0,0.0,0.0
231,agar,0.0,0.0,1.0,0.0,0.0
231,semangat,4.0,0.0,0.0,1.0,0.7184
231,ngembangin,0.0,0.0,1.0,0.0,0.0
231,apk,0.0,0.0,1.0,0.0,0.0
231,ini,0.0,0.0,1.0,0.0,0.0
231,belum,0.0,0.0,1.0,0.0,0.0
231,dapat,0.0,0.0,1.0,0.0,0.0
231,nilai,3.0,0.0,0.0,1.0,0.6124
231,bagus,4.0,0.0,0.0,1.0,0.7184
231,atau,0.0,0.0,1.0,0.0,0.0
231,tidak,0.0,0.0,1.0,0.0,0.0
231,nya,0.0,0.0,1.0,0.0,0.0
231,untuk,0.0,0.0,1.0,0.0,0.0
231,apk,0.0,0.0,1.0,0.0,0.0
231,ini,0.0,0.0,1.0,0.0,0.0
231,karena,0.0,0.0,1.0,0.0,0.0
231,masih,0.0,0.0,1.0,0.0,0.0
231,bilang,0.0,0.0,1.0,0.0,0.0
231,baru,0.0,0.0,1.0,0.0,0.0
231,rillis,0.0,0.0,1.0,0.0,0.0
231,masih,0.0,0.0,1.0,0.0,0.0
231,banyak,0.0,0.0,1.0,0.0,0.0
231,yang,0.0,0.0,1.0,0.0,0.0
231,harus,0.0,0.0,1.0,0.0,0.0
231,baik,4.0,0.0,0.0,1.0,0.7184
231,utama,0.0,0.0,1.0,0.0,0.0
231,dari,0.0,0.0,1.0,0.0,0.0
231,segi,0.0,0.0,1.0,0.0,0.0
231,bugnya,0.0,0.0,1.0,0.0,0.0
231,dan,0.0,0.0,1.0,0.0,0.0
231,untuk,0.0,0.0,1.0,0.0,0.0
231,para,0.0,0.0,1.0,0.0,0.0
231,guna,0.0,0.0,1.0,0.0,0.0
231,tolong,0.0,0.0,1.0,0.0,0.0
231,jngan,0.0,0.0,1.0,0.0,0.0
231,banyak,0.0,0.0,1.0,0.0,0.0
231,keluh,0.0,0.0,1.0,0.0,0.0
231,wajar,3.0,0.0,0.0,1.0,0.6124
231,banyak,0.0,0.0,1.0,0.0,0.0
231,masalah,-4.0,1.0,0.0,0.0,-0.7184
231,di,0.0,0.0,1.0,0.0,0.0
231,apk,0.0,0.0,1.0,0.0,0.0
231,ini,0.0,0.0,1.0,0.0,0.0
231,karena,0.0,0.0,1.0,0.0,0.0
231,baru,0.0,0.0,1.0,0.0,0.0
231,saja,0.0,0.0,1.0,0.0,0.0
231,rillis,0.0,0.0,1.0,0.0,0.0
231,saya,0.0,0.0,1.0,0.0,0.0
231,yakin,0.0,0.0,1.0,0.0,0.0
231,depan,0.0,0.0,1.0,0.0,0.0
231,apk,0.0,0.0,1.0,0.0,0.0
231,ini,0.0,0.0,1.0,0.0,0.0
231,pasti,0.0,0.0,1.0,0.0,0.0
231,jadi,0.0,0.0,1.0,0.0,0.0
231,trend,0.0,0.0,1.0,0.0,0.0
232,aplikasi,0.0,0.0,1.0,0.0,0.0
232,sudah,0.0,0.0,1.0,0.0,0.0
232,bagus,4.0,0.0,0.0,1.0,0.7184
232,cuma,-2.0,1.0,0.0,0.0,-0.4588
232,ada,0.0,0.0,1.0,0.0,0.0
232,yang,0.0,0.0,1.0,0.0,0.0
232,kurang,-2.0,1.0,0.0,0.0,-0.4588
232,saran,0.0,0.0,1.0,0.0,0.0
232,saya,0.0,0.0,1.0,0.0,0.0
232,saja,0.0,0.0,1.0,0.0,0.0
232,ikan,0.0,0.0,1.0,0.0,0.0
232,beberapa,0.0,0.0,1.0,0.0,0.0
232,fitur,0.0,0.0,1.0,0.0,0.0
232,yang,0.0,0.0,1.0,0.0,0.0
232,lain,0.0,0.0,1.0,0.0,0.0
232,seperti,1.0,0.0,0.0,1.0,0.25
232,translate,0.0,0.0,1.0,0.0,0.0
232,dan,0.0,0.0,1.0,0.0,0.0
232,untuk,0.0,0.0,1.0,0.0,0.0
232,simpan,1.0,0.0,0.0,1.0,0.25
232,gambar,0.0,0.0,1.0,0.0,0.0
232,atau,0.0,0.0,1.0,0.0,0.0
232,vidio,0.0,0.0,1.0,0.0,0.0
232,yang,0.0,0.0,1.0,0.0,0.0
232,paling,0.0,0.0,1.0,0.0,0.0
232,penting,3.0,0.0,0.0,1.0,0.6124
232,saja,0.0,0.0,1.0,0.0,0.0
232,translate,0.0,0.0,1.0,0.0,0.0
232,nya,0.0,0.0,1.0,0.0,0.0
232,saja,0.0,0.0,1.0,0.0,0.0
232,min,0.0,0.0,1.0,0.0,0.0
232,salah,-4.0,1.0,0.0,0.0,-0.7184
232,satu,0.0,0.0,1.0,0.0,0.0
232,guna,0.0,0.0,1.0,0.0,0.0
232,treads,0.0,0.0,1.0,0.0,0.0
233,menggak,0.0,0.0,1.0,0.0,0.0
233,terlalu,0.0,0.0,1.0,0.0,0.0
233,mirip,1.0,0.0,0.0,1.0,0.25
233,sama,0.0,0.0,1.0,0.0,0.0
233,saja,0.0,0.0,1.0,0.0,0.0
233,burung,0.0,0.0,1.0,0.0,0.0
233,aku,0.0,0.0,1.0,0.0,0.0
233,butuh,0.0,0.0,1.0,0.0,0.0
233,fitur,0.0,0.0,1.0,0.0,0.0
233,macam,0.0,0.0,1.0,0.0,0.0
233,translate,0.0,0.0,1.0,0.0,0.0
233,tagar,0.0,0.0,1.0,0.0,0.0
233,pokok,0.0,0.0,1.0,0.0,0.0
233,yang,0.0,0.0,1.0,0.0,0.0
233,persis,0.0,0.0,1.0,0.0,0.0
233,saja,0.0,0.0,1.0,0.0,0.0
233,burung,0.0,0.0,1.0,0.0,0.0
233,selain,0.0,0.0,1.0,0.0,0.0
233,itu,0.0,0.0,1.0,0.0,0.0
233,kayak,0.0,0.0,1.0,0.0,0.0
233,sudah,0.0,0.0,1.0,0.0,0.0
233,oke,3.0,0.0,0.0,1.0,0.6124
233,oh,-1.0,1.0,0.0,0.0,-0.25
233,iya,0.0,0.0,1.0,0.0,0.0
233,tolong,0.0,0.0,1.0,0.0,0.0
233,tambahin,0.0,0.0,1.0,0.0,0.0
233,fitur,0.0,0.0,1.0,0.0,0.0
233,edit,0.0,0.0,1.0,0.0,0.0
233,dong,0.0,0.0,1.0,0.0,0.0
233,pas,0.0,0.0,1.0,0.0,0.0
233,nge,0.0,0.0,1.0,0.0,0.0
233,threads,0.0,0.0,1.0,0.0,0.0
233,agar,0.0,0.0,1.0,0.0,0.0
233,kalau,0.0,0.0,1.0,0.0,0.0
233,ada,0.0,0.0,1.0,0.0,0.0
233,typo,0.0,0.0,1.0,0.0,0.0
233,or,0.0,0.0,1.0,0.0,0.0
233,something,0.0,0.0,1.0,0.0,0.0
233,dapat,0.0,0.0,1.0,0.0,0.0
233,baik,4.0,0.0,0.0,1.0,0.7184
233,mungkin,0.0,0.0,1.0,0.0,0.0
233,kalau,0.0,0.0,1.0,0.0,0.0
233,terlalu,0.0,0.0,1.0,0.0,0.0
233,mirip,1.0,0.0,0.0,1.0,0.25
233,bakal,0.0,0.0,1.0,0.0,0.0
233,di,0.0,0.0,1.0,0.0,0.0
233,cap,0.0,0.0,1.0,0.0,0.0
233,plagiarisme,0.0,0.0,1.0,0.0,0.0
233,iya,0.0,0.0,1.0,0.0,0.0
233,saya,0.0,0.0,1.0,0.0,0.0
233,tidak,0.0,0.0,1.0,0.0,0.0
233,tahu,0.0,0.0,1.0,0.0,0.0
233,but,0.0,0.0,1.0,0.0,0.0
233,aku,0.0,0.0,1.0,0.0,0.0
233,benar,4.0,0.0,0.0,1.0,0.7184
233,benar,4.0,0.0,0.0,1.0,0.7184
233,butuh,0.0,0.0,1.0,0.0,0.0
233,fitur,0.0,0.0,1.0,0.0,0.0
233,yang,0.0,0.0,1.0,0.0,0.0
233,kusebutin,0.0,0.0,1.0,0.0,0.0
233,atas,0.0,0.0,1.0,0.0,0.0
233,resolusi,0.0,0.0,1.0,0.0,0.0
233,pas,0.0,0.0,1.0,0.0,0.0
233,ngunggah,0.0,0.0,1.0,0.0,0.0
233,foto,0.0,0.0,1.0,0.0,0.0
233,juga,0.0,0.0,1.0,0.0,0.0
233,tolong,0.0,0.0,1.0,0.0,0.0
233,baik,4.0,0.0,0.0,1.0,0.7184
233,terima,0.0,0.0,1.0,0.0,0.0
233,kasih,0.0,0.0,1.0,0.0,0.0
234,benar,4.0,0.0,0.0,1.0,0.7184
234,ini,0.0,0.0,1.0,0.0,0.0
